verif_code,userid,itemid,key_press,rt
1apslmnze5z9hzml08,23,11,2,2580
1apslmnze5z9hzml08,23,12,1,1921
1apslmnze5z9hzml08,23,13,2,3134
1apslmnze5z9hzml08,23,14,2,1853
1apslmnze5z9hzml08,23,15,1,7177
1apslmnze5z9hzml08,23,16,1,1663
1apslmnze5z9hzml08,23,17,2,1401
1apslmnze5z9hzml08,23,18,1,1790
1apslmnze5z9hzml08,23,19,2,1563
1apslmnze5z9hzml08,23,20,1,2534
1apslmnze5z9hzml08,23,21,2,5326
1apslmnze5z9hzml08,23,22,1,3492
1apslmnze5z9hzml08,23,23,2,2564
1apslmnze5z9hzml08,23,24,1,2065
1apslmnze5z9hzml08,23,25,2,3896
1bsa8q6moza2s9xbb4,24,1,1,3000
1bsa8q6moza2s9xbb4,24,2,2,1806
1bsa8q6moza2s9xbb4,24,3,2,3025
1bsa8q6moza2s9xbb4,24,4,1,3299
1bsa8q6moza2s9xbb4,24,5,2,3422
1bsa8q6moza2s9xbb4,24,6,1,1767
1bsa8q6moza2s9xbb4,24,7,1,4062
1bsa8q6moza2s9xbb4,24,8,1,2835
1bsa8q6moza2s9xbb4,24,9,2,5343
1bsa8q6moza2s9xbb4,24,10,2,2730
1bsa8q6moza2s9xbb4,24,11,1,5821
1bsa8q6moza2s9xbb4,24,12,1,4990
1bsa8q6moza2s9xbb4,24,13,2,3862
1bsa8q6moza2s9xbb4,24,14,2,2210
1bsa8q6moza2s9xbb4,24,15,1,2795
1bsa8q6moza2s9xbb4,24,16,2,2415
1bsa8q6moza2s9xbb4,24,17,2,4212
1bsa8q6moza2s9xbb4,24,18,2,2058
1bsa8q6moza2s9xbb4,24,19,2,2278
1bsa8q6moza2s9xbb4,24,20,1,3066
1bsa8q6moza2s9xbb4,24,21,1,3861
1bsa8q6moza2s9xbb4,24,22,1,4891
1bsa8q6moza2s9xbb4,24,23,1,3746
1bsa8q6moza2s9xbb4,24,24,2,2803
1bsa8q6moza2s9xbb4,24,25,2,2507
1g4fry5w9bcp54w1rk,25,1,1,2776
1g4fry5w9bcp54w1rk,25,2,2,8623
1g4fry5w9bcp54w1rk,25,3,2,1840
1g4fry5w9bcp54w1rk,25,4,1,1714
1g4fry5w9bcp54w1rk,25,5,1,6629
1g4fry5w9bcp54w1rk,25,6,1,1847
1g4fry5w9bcp54w1rk,25,7,1,3204
1g4fry5w9bcp54w1rk,25,8,1,2979
1g4fry5w9bcp54w1rk,25,9,1,1742
1g4fry5w9bcp54w1rk,25,10,1,6294
1g4fry5w9bcp54w1rk,25,11,2,2929
1g4fry5w9bcp54w1rk,25,12,2,3918
1g4fry5w9bcp54w1rk,25,13,1,3631
1g4fry5w9bcp54w1rk,25,14,2,2225
1g4fry5w9bcp54w1rk,25,15,2,6230
1g4fry5w9bcp54w1rk,25,16,2,3268
1g4fry5w9bcp54w1rk,25,17,2,5892
1g4fry5w9bcp54w1rk,25,18,2,5297
1g4fry5w9bcp54w1rk,25,19,2,2642
1g4fry5w9bcp54w1rk,25,20,2,3165
1g4fry5w9bcp54w1rk,25,21,1,2452
1g4fry5w9bcp54w1rk,25,22,1,6352
1g4fry5w9bcp54w1rk,25,23,1,3590
1g4fry5w9bcp54w1rk,25,24,1,2020
1g4fry5w9bcp54w1rk,25,25,2,7116
1h2y6mqck744whpgqy,26,1,1,5050
1h2y6mqck744whpgqy,26,2,2,3746
1h2y6mqck744whpgqy,26,3,2,2710
1h2y6mqck744whpgqy,26,4,1,3511
1h2y6mqck744whpgqy,26,5,1,4377
1h2y6mqck744whpgqy,26,6,1,4608
1h2y6mqck744whpgqy,26,7,2,4756
1h2y6mqck744whpgqy,26,8,1,4577
1h2y6mqck744whpgqy,26,9,2,3574
1h2y6mqck744whpgqy,26,10,2,2006
1h2y6mqck744whpgqy,26,11,2,2496
1h2y6mqck744whpgqy,26,12,1,4027
1h2y6mqck744whpgqy,26,13,2,3882
1h2y6mqck744whpgqy,26,14,2,2335
1h2y6mqck744whpgqy,26,15,2,5007
1h2y6mqck744whpgqy,26,16,2,4465
1h2y6mqck744whpgqy,26,17,2,3313
1h2y6mqck744whpgqy,26,18,1,7488
1h2y6mqck744whpgqy,26,19,2,3147
1h2y6mqck744whpgqy,26,20,1,9975
1h2y6mqck744whpgqy,26,21,1,1934
1h2y6mqck744whpgqy,26,22,1,4413
1h2y6mqck744whpgqy,26,23,2,6531
1h2y6mqck744whpgqy,26,24,2,2346
1h2y6mqck744whpgqy,26,25,2,6943
1htp0y74zuf0l0j168,27,1,1,3150
1htp0y74zuf0l0j168,27,2,2,6481
1htp0y74zuf0l0j168,27,3,2,5620
1htp0y74zuf0l0j168,27,4,1,3813
1htp0y74zuf0l0j168,27,5,2,4625
1htp0y74zuf0l0j168,27,6,1,3151
1htp0y74zuf0l0j168,27,7,2,4697
1htp0y74zuf0l0j168,27,8,1,1971
1htp0y74zuf0l0j168,27,9,2,3991
1htp0y74zuf0l0j168,27,10,1,2481
1htp0y74zuf0l0j168,27,11,1,5151
1htp0y74zuf0l0j168,27,12,2,2292
1htp0y74zuf0l0j168,27,13,1,2635
1htp0y74zuf0l0j168,27,14,2,4270
1htp0y74zuf0l0j168,27,15,1,3809
1htp0y74zuf0l0j168,27,16,2,3876
1htp0y74zuf0l0j168,27,17,2,5253
1htp0y74zuf0l0j168,27,18,1,3008
1htp0y74zuf0l0j168,27,19,2,4078
1htp0y74zuf0l0j168,27,20,2,6056
1htp0y74zuf0l0j168,27,21,1,2168
1htp0y74zuf0l0j168,27,22,1,4308
1htp0y74zuf0l0j168,27,23,1,5206
1htp0y74zuf0l0j168,27,24,1,1808
1htp0y74zuf0l0j168,27,25,2,3965
1lgz3o1qqmfk10u0a3,28,1,1,1783
1lgz3o1qqmfk10u0a3,28,2,2,3457
1lgz3o1qqmfk10u0a3,28,3,2,2231
1lgz3o1qqmfk10u0a3,28,4,2,2530
1lgz3o1qqmfk10u0a3,28,5,1,5292
1lgz3o1qqmfk10u0a3,28,6,1,1803
1lgz3o1qqmfk10u0a3,28,7,2,2195
1lgz3o1qqmfk10u0a3,28,8,1,2147
1lgz3o1qqmfk10u0a3,28,9,1,2093
1lgz3o1qqmfk10u0a3,28,10,2,2511
1lgz3o1qqmfk10u0a3,28,11,1,1880
1lgz3o1qqmfk10u0a3,28,12,1,2373
1lgz3o1qqmfk10u0a3,28,13,2,3320
1lgz3o1qqmfk10u0a3,28,14,2,2747
1lgz3o1qqmfk10u0a3,28,15,1,2009
1lgz3o1qqmfk10u0a3,28,16,2,2919
1lgz3o1qqmfk10u0a3,28,17,2,2865
1lgz3o1qqmfk10u0a3,28,18,2,2303
1lgz3o1qqmfk10u0a3,28,19,2,2827
1lgz3o1qqmfk10u0a3,28,20,2,3376
1lgz3o1qqmfk10u0a3,28,21,1,1994
1lgz3o1qqmfk10u0a3,28,22,1,2070
1lgz3o1qqmfk10u0a3,28,23,2,3534
1lgz3o1qqmfk10u0a3,28,24,1,1526
1lgz3o1qqmfk10u0a3,28,25,1,2497
1nf012bwfodk2z29n5,29,1,1,4801
1nf012bwfodk2z29n5,29,2,1,7564
1nf012bwfodk2z29n5,29,3,2,3999
1nf012bwfodk2z29n5,29,4,1,3419
1nf012bwfodk2z29n5,29,5,1,4733
1nf012bwfodk2z29n5,29,6,1,2691
1nf012bwfodk2z29n5,29,7,1,3686
1nf012bwfodk2z29n5,29,8,1,5476
1nf012bwfodk2z29n5,29,9,2,8044
1nf012bwfodk2z29n5,29,10,1,10612
1nf012bwfodk2z29n5,29,11,1,3350
1nf012bwfodk2z29n5,29,12,2,5055
1nf012bwfodk2z29n5,29,13,1,5314
1nf012bwfodk2z29n5,29,14,2,4138
1nf012bwfodk2z29n5,29,15,1,3258
1nf012bwfodk2z29n5,29,16,2,3631
1nf012bwfodk2z29n5,29,17,2,3923
1nf012bwfodk2z29n5,29,18,1,3911
1nf012bwfodk2z29n5,29,19,2,5602
1nf012bwfodk2z29n5,29,20,2,6301
1nf012bwfodk2z29n5,29,21,1,2859
1nf012bwfodk2z29n5,29,22,1,5187
1nf012bwfodk2z29n5,29,23,2,8471
1nf012bwfodk2z29n5,29,24,1,2694
1nf012bwfodk2z29n5,29,25,1,4303
1nl4hawwqal9t77efc,30,1,2,4626
1nl4hawwqal9t77efc,30,2,2,2307
1nl4hawwqal9t77efc,30,3,2,3467
1nl4hawwqal9t77efc,30,4,1,1177
1nl4hawwqal9t77efc,30,5,1,1953
1nl4hawwqal9t77efc,30,6,1,2039
1nl4hawwqal9t77efc,30,7,1,3368
1nl4hawwqal9t77efc,30,8,1,3491
1nl4hawwqal9t77efc,30,9,2,3332
1nl4hawwqal9t77efc,30,10,1,2148
1nl4hawwqal9t77efc,30,11,2,2358
1nl4hawwqal9t77efc,30,12,1,1613
1nl4hawwqal9t77efc,30,13,1,2185
1nl4hawwqal9t77efc,30,14,2,1911
1nl4hawwqal9t77efc,30,15,2,1876
1nl4hawwqal9t77efc,30,16,1,3030
1nl4hawwqal9t77efc,30,17,1,4789
1nl4hawwqal9t77efc,30,18,2,2210
1nl4hawwqal9t77efc,30,19,2,4006
1nl4hawwqal9t77efc,30,20,2,2154
1nl4hawwqal9t77efc,30,21,2,1727
1nl4hawwqal9t77efc,30,22,2,2685
1nl4hawwqal9t77efc,30,23,1,3421
1nl4hawwqal9t77efc,30,24,1,1610
1nl4hawwqal9t77efc,30,25,2,4036
1oblwqhtqaw0xxj2cq,31,1,1,1884
1oblwqhtqaw0xxj2cq,31,2,2,2645
1oblwqhtqaw0xxj2cq,31,3,2,1600
1oblwqhtqaw0xxj2cq,31,4,1,1806
1oblwqhtqaw0xxj2cq,31,5,1,2624
1oblwqhtqaw0xxj2cq,31,6,1,1567
1oblwqhtqaw0xxj2cq,31,7,1,2349
1oblwqhtqaw0xxj2cq,31,8,1,2302
1oblwqhtqaw0xxj2cq,31,9,2,1766
1oblwqhtqaw0xxj2cq,31,10,2,1523
1oblwqhtqaw0xxj2cq,31,11,2,1777
1oblwqhtqaw0xxj2cq,31,12,2,1540
1oblwqhtqaw0xxj2cq,31,13,1,3677
1oblwqhtqaw0xxj2cq,31,14,2,2275
1oblwqhtqaw0xxj2cq,31,15,2,2136
1oblwqhtqaw0xxj2cq,31,16,2,2683
1oblwqhtqaw0xxj2cq,31,17,2,1687
1oblwqhtqaw0xxj2cq,31,18,1,2370
1oblwqhtqaw0xxj2cq,31,19,1,3358
1oblwqhtqaw0xxj2cq,31,20,1,3325
1oblwqhtqaw0xxj2cq,31,21,1,2053
1oblwqhtqaw0xxj2cq,31,22,1,2301
1oblwqhtqaw0xxj2cq,31,23,2,2607
1oblwqhtqaw0xxj2cq,31,24,1,1566
1oblwqhtqaw0xxj2cq,31,25,2,1845
1rzfm378mgzycryneg,32,1,2,2865
1rzfm378mgzycryneg,32,2,2,4757
1rzfm378mgzycryneg,32,3,1,1746
1rzfm378mgzycryneg,32,4,1,24855
1rzfm378mgzycryneg,32,5,1,2892
1rzfm378mgzycryneg,32,6,1,1235
1rzfm378mgzycryneg,32,7,2,1650
1rzfm378mgzycryneg,32,8,1,2715
1rzfm378mgzycryneg,32,9,1,4142
1rzfm378mgzycryneg,32,10,1,1358
1rzfm378mgzycryneg,32,11,1,5075
1rzfm378mgzycryneg,32,12,2,1463
1rzfm378mgzycryneg,32,13,1,7064
1rzfm378mgzycryneg,32,14,1,3955
1rzfm378mgzycryneg,32,15,1,2351
1rzfm378mgzycryneg,32,16,1,2379
1rzfm378mgzycryneg,32,17,1,11162
1rzfm378mgzycryneg,32,18,1,2015
1rzfm378mgzycryneg,32,19,2,2223
1rzfm378mgzycryneg,32,20,1,2838
1rzfm378mgzycryneg,32,21,2,1410
1rzfm378mgzycryneg,32,22,2,2414
1rzfm378mgzycryneg,32,23,1,4484
1rzfm378mgzycryneg,32,24,1,1718
1rzfm378mgzycryneg,32,25,2,10125
1tjdruu7nqynx5b3cm,33,1,1,1356
1tjdruu7nqynx5b3cm,33,2,2,2934
1tjdruu7nqynx5b3cm,33,3,2,2418
1tjdruu7nqynx5b3cm,33,4,1,1638
1tjdruu7nqynx5b3cm,33,5,1,2077
1tjdruu7nqynx5b3cm,33,6,1,1605
1tjdruu7nqynx5b3cm,33,7,2,4092
1tjdruu7nqynx5b3cm,33,8,1,1550
1tjdruu7nqynx5b3cm,33,9,1,1757
1tjdruu7nqynx5b3cm,33,10,1,3068
1tjdruu7nqynx5b3cm,33,11,1,2341
1tjdruu7nqynx5b3cm,33,12,2,3133
1tjdruu7nqynx5b3cm,33,13,1,2693
1tjdruu7nqynx5b3cm,33,14,2,1925
1tjdruu7nqynx5b3cm,33,15,2,2581
1tjdruu7nqynx5b3cm,33,16,2,2389
1tjdruu7nqynx5b3cm,33,17,2,2053
1tjdruu7nqynx5b3cm,33,18,2,3285
1tjdruu7nqynx5b3cm,33,19,2,1893
1tjdruu7nqynx5b3cm,33,20,2,2421
1tjdruu7nqynx5b3cm,33,21,1,1941
1tjdruu7nqynx5b3cm,33,22,1,2517
1tjdruu7nqynx5b3cm,33,23,1,2373
1tjdruu7nqynx5b3cm,33,24,1,1654
1tjdruu7nqynx5b3cm,33,25,1,2877
1uf9blowg84ayd8rfd,34,1,1,2704
1uf9blowg84ayd8rfd,34,2,1,2710
1uf9blowg84ayd8rfd,34,3,2,6784
1uf9blowg84ayd8rfd,34,4,2,6563
1uf9blowg84ayd8rfd,34,5,1,5130
1uf9blowg84ayd8rfd,34,6,1,1577
1uf9blowg84ayd8rfd,34,7,1,12014
1uf9blowg84ayd8rfd,34,8,1,2202
1uf9blowg84ayd8rfd,34,9,1,1676
1uf9blowg84ayd8rfd,34,10,1,2297
1uf9blowg84ayd8rfd,34,11,1,1314
1uf9blowg84ayd8rfd,34,12,1,2981
1uf9blowg84ayd8rfd,34,13,1,1769
1uf9blowg84ayd8rfd,34,14,2,4826
1uf9blowg84ayd8rfd,34,15,2,12997
1uf9blowg84ayd8rfd,34,16,2,25149
1uf9blowg84ayd8rfd,34,17,2,3418
1uf9blowg84ayd8rfd,34,18,1,6463
1uf9blowg84ayd8rfd,34,19,2,1870
1uf9blowg84ayd8rfd,34,20,2,2080
1uf9blowg84ayd8rfd,34,21,1,1695
1uf9blowg84ayd8rfd,34,22,1,5024
1uf9blowg84ayd8rfd,34,23,1,1650
1uf9blowg84ayd8rfd,34,24,1,1101
1uf9blowg84ayd8rfd,34,25,1,25387
1xe5rzveefpwhvdrek,35,1,1,1506
1xe5rzveefpwhvdrek,35,2,2,1395
1xe5rzveefpwhvdrek,35,3,2,1527
1xe5rzveefpwhvdrek,35,4,1,2071
1xe5rzveefpwhvdrek,35,5,2,1266
1xe5rzveefpwhvdrek,35,6,2,2208
1xe5rzveefpwhvdrek,35,7,2,1192
1xe5rzveefpwhvdrek,35,8,1,2484
1xe5rzveefpwhvdrek,35,9,2,1596
1xe5rzveefpwhvdrek,35,10,2,4242
1xe5rzveefpwhvdrek,35,11,1,3536
1xe5rzveefpwhvdrek,35,12,1,2873
1xe5rzveefpwhvdrek,35,13,2,3819
1xe5rzveefpwhvdrek,35,14,2,1528
1xe5rzveefpwhvdrek,35,15,2,1271
1xe5rzveefpwhvdrek,35,16,2,2915
1xe5rzveefpwhvdrek,35,17,2,2235
1xe5rzveefpwhvdrek,35,18,2,2281
1xe5rzveefpwhvdrek,35,19,1,1149
1xe5rzveefpwhvdrek,35,20,1,1619
1xe5rzveefpwhvdrek,35,21,1,1559
1xe5rzveefpwhvdrek,35,22,2,2244
1xe5rzveefpwhvdrek,35,23,1,1599
1xe5rzveefpwhvdrek,35,24,1,1735
1xe5rzveefpwhvdrek,35,25,2,2017
1xog1f58au4mxd2wz4,36,1,2,2838
1xog1f58au4mxd2wz4,36,2,2,2021
1xog1f58au4mxd2wz4,36,3,1,2024
1xog1f58au4mxd2wz4,36,4,1,3399
1xog1f58au4mxd2wz4,36,5,2,2360
1xog1f58au4mxd2wz4,36,6,2,1799
1xog1f58au4mxd2wz4,36,7,1,3271
1xog1f58au4mxd2wz4,36,8,2,1670
1xog1f58au4mxd2wz4,36,9,2,3348
1xog1f58au4mxd2wz4,36,10,2,2133
1xog1f58au4mxd2wz4,36,11,2,2453
1xog1f58au4mxd2wz4,36,12,1,3639
1xog1f58au4mxd2wz4,36,13,1,4081
1xog1f58au4mxd2wz4,36,14,2,5030
1xog1f58au4mxd2wz4,36,15,1,1769
1xog1f58au4mxd2wz4,36,16,2,2821
1xog1f58au4mxd2wz4,36,17,2,3525
1xog1f58au4mxd2wz4,36,18,1,3285
1xog1f58au4mxd2wz4,36,19,2,3848
1xog1f58au4mxd2wz4,36,20,1,2965
1xog1f58au4mxd2wz4,36,21,1,2550
1xog1f58au4mxd2wz4,36,22,1,3013
1xog1f58au4mxd2wz4,36,23,2,2390
1xog1f58au4mxd2wz4,36,24,2,2839
1xog1f58au4mxd2wz4,36,25,2,2999
20vlhtnbd2mmcqoazm,37,1,1,1914
20vlhtnbd2mmcqoazm,37,2,2,13106
20vlhtnbd2mmcqoazm,37,3,2,5255
20vlhtnbd2mmcqoazm,37,4,1,2335
20vlhtnbd2mmcqoazm,37,5,2,8968
20vlhtnbd2mmcqoazm,37,6,2,4068
20vlhtnbd2mmcqoazm,37,7,1,2878
20vlhtnbd2mmcqoazm,37,8,1,3746
20vlhtnbd2mmcqoazm,37,9,2,2328
20vlhtnbd2mmcqoazm,37,10,2,3658
20vlhtnbd2mmcqoazm,37,11,1,2561
20vlhtnbd2mmcqoazm,37,12,1,2070
20vlhtnbd2mmcqoazm,37,13,1,3658
20vlhtnbd2mmcqoazm,37,14,2,1489
20vlhtnbd2mmcqoazm,37,15,1,6161
20vlhtnbd2mmcqoazm,37,16,2,3380
20vlhtnbd2mmcqoazm,37,17,1,6534
20vlhtnbd2mmcqoazm,37,18,2,4160
20vlhtnbd2mmcqoazm,37,19,2,4344
20vlhtnbd2mmcqoazm,37,20,1,3918
20vlhtnbd2mmcqoazm,37,21,1,2832
20vlhtnbd2mmcqoazm,37,22,2,7983
20vlhtnbd2mmcqoazm,37,23,1,4376
20vlhtnbd2mmcqoazm,37,24,1,5224
20vlhtnbd2mmcqoazm,37,25,2,4458
218ow6x1vnvt7d4ota,38,1,2,1797
218ow6x1vnvt7d4ota,38,2,2,821
218ow6x1vnvt7d4ota,38,3,1,909
218ow6x1vnvt7d4ota,38,4,1,1252
218ow6x1vnvt7d4ota,38,5,1,996
218ow6x1vnvt7d4ota,38,6,1,2648
218ow6x1vnvt7d4ota,38,7,2,1080
218ow6x1vnvt7d4ota,38,8,1,1141
218ow6x1vnvt7d4ota,38,9,2,949
218ow6x1vnvt7d4ota,38,10,2,1261
218ow6x1vnvt7d4ota,38,11,2,941
218ow6x1vnvt7d4ota,38,12,1,909
218ow6x1vnvt7d4ota,38,13,2,1098
218ow6x1vnvt7d4ota,38,14,1,932
218ow6x1vnvt7d4ota,38,15,2,986
218ow6x1vnvt7d4ota,38,16,2,1372
218ow6x1vnvt7d4ota,38,17,2,1216
218ow6x1vnvt7d4ota,38,18,1,1940
218ow6x1vnvt7d4ota,38,19,2,1052
218ow6x1vnvt7d4ota,38,20,1,1148
218ow6x1vnvt7d4ota,38,21,1,612
218ow6x1vnvt7d4ota,38,22,1,805
218ow6x1vnvt7d4ota,38,23,2,1253
218ow6x1vnvt7d4ota,38,24,2,853
218ow6x1vnvt7d4ota,38,25,2,859
23adgc2a8xefrplfr1,39,1,1,3235
23adgc2a8xefrplfr1,39,2,2,2370
23adgc2a8xefrplfr1,39,3,2,1841
23adgc2a8xefrplfr1,39,4,1,2958
23adgc2a8xefrplfr1,39,5,2,3945
23adgc2a8xefrplfr1,39,6,2,2445
23adgc2a8xefrplfr1,39,7,1,4152
23adgc2a8xefrplfr1,39,8,1,3879
23adgc2a8xefrplfr1,39,9,2,2173
23adgc2a8xefrplfr1,39,10,2,2557
23adgc2a8xefrplfr1,39,11,2,2319
23adgc2a8xefrplfr1,39,12,2,1620
23adgc2a8xefrplfr1,39,13,1,4893
23adgc2a8xefrplfr1,39,14,1,2701
23adgc2a8xefrplfr1,39,15,1,2400
23adgc2a8xefrplfr1,39,16,2,2471
23adgc2a8xefrplfr1,39,17,2,2309
23adgc2a8xefrplfr1,39,18,1,3955
23adgc2a8xefrplfr1,39,19,2,2654
23adgc2a8xefrplfr1,39,20,1,2483
23adgc2a8xefrplfr1,39,21,1,2327
23adgc2a8xefrplfr1,39,22,2,3806
23adgc2a8xefrplfr1,39,23,2,3683
23adgc2a8xefrplfr1,39,24,2,2732
23adgc2a8xefrplfr1,39,25,2,4034
25jo7mgtf7w5yzj9v4,40,1,1,3255
25jo7mgtf7w5yzj9v4,40,2,1,4769
25jo7mgtf7w5yzj9v4,40,3,2,5935
25jo7mgtf7w5yzj9v4,40,4,1,3708
25jo7mgtf7w5yzj9v4,40,5,1,1771
25jo7mgtf7w5yzj9v4,40,6,1,1703
25jo7mgtf7w5yzj9v4,40,7,2,5007
25jo7mgtf7w5yzj9v4,40,8,2,2350
25jo7mgtf7w5yzj9v4,40,9,2,2875
25jo7mgtf7w5yzj9v4,40,10,1,8611
25jo7mgtf7w5yzj9v4,40,11,2,1907
25jo7mgtf7w5yzj9v4,40,12,2,1894
25jo7mgtf7w5yzj9v4,40,13,1,2225
25jo7mgtf7w5yzj9v4,40,14,2,1506
25jo7mgtf7w5yzj9v4,40,15,2,3096
25jo7mgtf7w5yzj9v4,40,16,2,4535
25jo7mgtf7w5yzj9v4,40,17,2,2415
25jo7mgtf7w5yzj9v4,40,18,1,2463
25jo7mgtf7w5yzj9v4,40,19,2,1849
25jo7mgtf7w5yzj9v4,40,20,2,2309
25jo7mgtf7w5yzj9v4,40,21,1,2133
25jo7mgtf7w5yzj9v4,40,22,2,2653
25jo7mgtf7w5yzj9v4,40,23,1,2634
25jo7mgtf7w5yzj9v4,40,24,1,1347
25jo7mgtf7w5yzj9v4,40,25,2,2012
264x2ow7neqnknfkvg,41,1,2,6531
264x2ow7neqnknfkvg,41,2,1,1886
264x2ow7neqnknfkvg,41,3,2,4186
264x2ow7neqnknfkvg,41,4,1,5423
264x2ow7neqnknfkvg,41,5,1,3742
264x2ow7neqnknfkvg,41,6,1,2082
264x2ow7neqnknfkvg,41,7,1,9696
264x2ow7neqnknfkvg,41,8,1,2458
264x2ow7neqnknfkvg,41,9,2,5696
264x2ow7neqnknfkvg,41,10,1,3635
264x2ow7neqnknfkvg,41,11,1,1681
264x2ow7neqnknfkvg,41,12,2,4690
264x2ow7neqnknfkvg,41,13,1,3443
264x2ow7neqnknfkvg,41,14,2,1560
264x2ow7neqnknfkvg,41,15,1,4511
264x2ow7neqnknfkvg,41,16,2,4360
264x2ow7neqnknfkvg,41,17,2,5844
264x2ow7neqnknfkvg,41,18,1,7792
264x2ow7neqnknfkvg,41,19,2,10732
264x2ow7neqnknfkvg,41,20,1,2998
264x2ow7neqnknfkvg,41,21,2,6333
264x2ow7neqnknfkvg,41,22,1,3546
264x2ow7neqnknfkvg,41,23,2,7798
264x2ow7neqnknfkvg,41,24,1,3600
264x2ow7neqnknfkvg,41,25,2,4680
26r97as8zokc2y6azr,42,1,2,3986
26r97as8zokc2y6azr,42,2,2,4035
26r97as8zokc2y6azr,42,3,2,4019
26r97as8zokc2y6azr,42,4,1,3300
26r97as8zokc2y6azr,42,5,1,2852
26r97as8zokc2y6azr,42,6,2,2435
26r97as8zokc2y6azr,42,7,2,3067
26r97as8zokc2y6azr,42,8,2,3412
26r97as8zokc2y6azr,42,9,2,2711
26r97as8zokc2y6azr,42,10,1,2980
26r97as8zokc2y6azr,42,11,2,4150
26r97as8zokc2y6azr,42,12,2,2693
26r97as8zokc2y6azr,42,13,1,6244
26r97as8zokc2y6azr,42,14,1,2237
26r97as8zokc2y6azr,42,15,1,3259
26r97as8zokc2y6azr,42,16,2,6273
26r97as8zokc2y6azr,42,17,2,3223
26r97as8zokc2y6azr,42,18,1,3824
26r97as8zokc2y6azr,42,19,2,3381
26r97as8zokc2y6azr,42,20,1,6857
26r97as8zokc2y6azr,42,21,1,3054
26r97as8zokc2y6azr,42,22,2,5962
26r97as8zokc2y6azr,42,23,2,3941
26r97as8zokc2y6azr,42,24,2,2369
26r97as8zokc2y6azr,42,25,2,2528
276gfhv4f4vxthg9lw,43,1,1,1142
276gfhv4f4vxthg9lw,43,2,2,2270
276gfhv4f4vxthg9lw,43,3,2,1939
276gfhv4f4vxthg9lw,43,4,1,1315
276gfhv4f4vxthg9lw,43,5,2,5463
276gfhv4f4vxthg9lw,43,6,1,2026
276gfhv4f4vxthg9lw,43,7,1,3025
276gfhv4f4vxthg9lw,43,8,1,1960
276gfhv4f4vxthg9lw,43,9,2,2315
276gfhv4f4vxthg9lw,43,10,2,2442
276gfhv4f4vxthg9lw,43,11,1,1209
276gfhv4f4vxthg9lw,43,12,1,1891
276gfhv4f4vxthg9lw,43,13,1,2075
276gfhv4f4vxthg9lw,43,14,2,2438
276gfhv4f4vxthg9lw,43,15,2,2875
276gfhv4f4vxthg9lw,43,16,2,2959
276gfhv4f4vxthg9lw,43,17,2,2492
276gfhv4f4vxthg9lw,43,18,1,2141
276gfhv4f4vxthg9lw,43,19,2,1931
276gfhv4f4vxthg9lw,43,20,2,2176
276gfhv4f4vxthg9lw,43,21,1,1587
276gfhv4f4vxthg9lw,43,22,1,4379
276gfhv4f4vxthg9lw,43,23,1,1633
276gfhv4f4vxthg9lw,43,24,1,1379
276gfhv4f4vxthg9lw,43,25,1,4998
28mjqdrvwzbo9lw4ym,44,1,1,2321
28mjqdrvwzbo9lw4ym,44,2,2,3830
28mjqdrvwzbo9lw4ym,44,3,2,3330
28mjqdrvwzbo9lw4ym,44,4,1,2139
28mjqdrvwzbo9lw4ym,44,5,1,2274
28mjqdrvwzbo9lw4ym,44,6,1,2807
28mjqdrvwzbo9lw4ym,44,7,2,2539
28mjqdrvwzbo9lw4ym,44,8,2,8780
28mjqdrvwzbo9lw4ym,44,9,1,5062
28mjqdrvwzbo9lw4ym,44,10,2,3178
28mjqdrvwzbo9lw4ym,44,11,2,2338
28mjqdrvwzbo9lw4ym,44,12,2,5394
28mjqdrvwzbo9lw4ym,44,13,2,3777
28mjqdrvwzbo9lw4ym,44,14,2,2270
28mjqdrvwzbo9lw4ym,44,15,2,3336
28mjqdrvwzbo9lw4ym,44,16,2,5414
28mjqdrvwzbo9lw4ym,44,17,2,2901
28mjqdrvwzbo9lw4ym,44,18,1,3217
28mjqdrvwzbo9lw4ym,44,19,2,2612
28mjqdrvwzbo9lw4ym,44,20,2,2613
28mjqdrvwzbo9lw4ym,44,21,2,2790
28mjqdrvwzbo9lw4ym,44,22,1,6717
28mjqdrvwzbo9lw4ym,44,23,1,8350
28mjqdrvwzbo9lw4ym,44,24,1,2687
28mjqdrvwzbo9lw4ym,44,25,2,5456
2ewrz1u83w7thyexdy,45,1,1,1982
2ewrz1u83w7thyexdy,45,2,1,2423
2ewrz1u83w7thyexdy,45,3,2,2943
2ewrz1u83w7thyexdy,45,4,1,3038
2ewrz1u83w7thyexdy,45,5,1,2453
2ewrz1u83w7thyexdy,45,6,1,1957
2ewrz1u83w7thyexdy,45,7,2,8894
2ewrz1u83w7thyexdy,45,8,1,2871
2ewrz1u83w7thyexdy,45,9,1,2343
2ewrz1u83w7thyexdy,45,10,2,4167
2ewrz1u83w7thyexdy,45,11,2,2159
2ewrz1u83w7thyexdy,45,12,2,1942
2ewrz1u83w7thyexdy,45,13,1,3101
2ewrz1u83w7thyexdy,45,14,2,3782
2ewrz1u83w7thyexdy,45,15,1,2647
2ewrz1u83w7thyexdy,45,16,2,3942
2ewrz1u83w7thyexdy,45,17,2,2302
2ewrz1u83w7thyexdy,45,18,1,3014
